review_id,customer_id,submitted_date,flown_date,origin_location_id,destination_location_id,transit_location_id,aircraft_id,airline,verified,seat_type,type_of_traveller,seat_comfort,cabin_staff_service,food_and_beverages,inflight_entertainment,ground_service,wifi_and_connectivity,value_for_money,recommended,average_rating,rating_band,el_updated_at,t_updated_at
123517,108078,5/28/2022,5/1/2022,2857,927,4740,42,American Airlines,FALSE,Business Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
42408,108132,8/3/2015,8/1/2015,3971,4585,1092,4,American Airlines,FALSE,Economy Class,Solo Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
98054,108136,7/11/2019,7/1/2019,1491,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
99169,108455,8/3/2019,8/1/2019,2857,1147,4740,28,American Airlines,TRUE,Economy Class,Couple Leisure,3,3,Null,1,2,Null,2,FALSE,2.2,medium,36:29.0,18:17.5
99050,108507,8/1/2019,7/1/2019,3105,258,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
79430,108528,5/22/2018,5/1/2018,4884,3654,1147,42,American Airlines,FALSE,Economy Class,Business,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
57058,108879,7/30/2016,7/1/2016,3098,3104,4883,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
128105,109144,9/13/2022,9/1/2022,834,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
146764,109216,1/13/2024,1/1/2024,4884,2803,1092,42,American Airlines,TRUE,Economy Class,Business,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
125968,76923,7/25/2022,7/1/2022,1092,3483,4740,42,American Airlines,TRUE,Economy Class,Business,2,2,1,Null,1,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
112667,77740,3/8/2021,3/1/2021,1450,864,4740,42,American Airlines,TRUE,First Class,Couple Leisure,3,3,1,3,1,2,1,FALSE,2,medium,36:29.0,18:17.5
125105,77873,7/6/2022,7/1/2022,2857,4884,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,4,5,Null,Null,2,Null,3,FALSE,3.5,medium,36:29.0,18:17.5
94032,77902,4/15/2019,4/1/2019,4019,4049,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
57005,77990,7/29/2016,7/1/2016,890,1890,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
112684,78060,3/10/2021,3/1/2021,3583,721,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,5,Null,4,1,Null,1,FALSE,2.6,medium,36:29.0,18:17.5
90419,78175,1/16/2019,12/1/2018,3104,2617,2633,32,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
103385,78586,11/6/2019,9/1/2019,2633,3408,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,1,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
125349,78685,7/12/2022,7/1/2022,1092,3656,4740,42,American Airlines,TRUE,First Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
66228,78862,5/12/2017,5/1/2017,258,113,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,4,3,Null,3,Null,2,FALSE,2.8,medium,36:29.0,18:17.5
77110,79052,3/21/2018,3/1/2018,3294,3104,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,3,2,2,1,1,1,1,FALSE,1.57,bad,36:29.0,18:17.5
115087,79208,7/21/2021,7/1/2021,1357,4652,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,4,2,Null,2,Null,3,FALSE,2.4,medium,36:29.0,18:17.5
113940,79283,6/13/2021,6/1/2021,2831,4430,4740,42,American Airlines,FALSE,Economy Class,Business,3,2,1,1,2,1,1,FALSE,1.57,bad,36:29.0,18:17.5
60932,79379,11/27/2016,11/1/2016,1092,2857,4740,42,American Airlines,FALSE,First Class,Business,2,5,1,Null,5,Null,1,FALSE,2.8,medium,36:29.0,18:17.5
102524,79518,10/17/2019,10/1/2019,3971,4288,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,1,1,2,2,1,FALSE,1.57,bad,36:29.0,18:17.5
46939,79841,11/5/2015,11/1/2015,1890,2756,864,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
143288,80057,9/12/2023,9/1/2023,4001,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
128293,80063,9/18/2022,9/1/2022,4430,3408,1147,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,3,1,4,1,4,1,FALSE,2.14,medium,36:29.0,18:17.5
113941,81278,6/13/2021,6/1/2021,1147,3971,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,5,Null,Null,5,Null,2,FALSE,3.75,medium,36:29.0,18:17.5
149215,24215,5/16/2024,5/1/2024,864,3445,4838,42,American Airlines,FALSE,Economy Class,Couple Leisure,4,1,Null,Null,5,Null,1,FALSE,2.75,medium,36:29.0,18:17.5
68232,24252,7/13/2017,7/1/2017,2857,4884,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,4,1,3,2,3,2,FALSE,2.29,medium,36:29.0,18:17.5
94888,24600,5/2/2019,5/1/2019,2633,579,1147,42,American Airlines,TRUE,Economy Class,Business,1,2,2,Null,2,Null,2,FALSE,1.8,bad,36:29.0,18:17.5
131818,24745,12/14/2022,12/1/2022,418,1092,4740,42,American Airlines,TRUE,First Class,Solo Leisure,5,5,3,5,5,5,4,TRUE,4.57,good,36:29.0,18:17.5
153395,24849,11/17/2024,11/1/2024,4884,4585,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
132364,24896,12/27/2022,12/1/2022,3030,2756,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,3,2,3,1,1,1,FALSE,1.86,bad,36:29.0,18:17.5
137677,24920,5/15/2023,5/1/2023,864,834,4740,19,American Airlines,FALSE,Economy Class,Family Leisure,1,2,2,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
131245,25026,11/28/2022,11/1/2022,1751,3583,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,4,1,2,FALSE,1.57,bad,36:29.0,18:17.5
129571,25158,10/17/2022,10/1/2022,4884,2633,4740,4,American Airlines,TRUE,Economy Class,Solo Leisure,2,1,1,2,1,2,1,FALSE,1.43,bad,36:29.0,18:17.5
100902,25209,9/11/2019,9/1/2019,3483,3797,1092,42,American Airlines,TRUE,Business Class,Couple Leisure,5,5,5,5,5,4,5,TRUE,4.86,good,36:29.0,18:17.5
156512,25336,7/15/2025,6/1/2025,2325,4301,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
58930,25561,9/26/2016,9/1/2016,3104,1092,4740,19,American Airlines,FALSE,Economy Class,Solo Leisure,4,4,3,4,4,4,4,TRUE,3.86,medium,36:29.0,18:17.5
92793,25830,3/17/2019,2/1/2019,979,2052,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,5,Null,3,1,3,1,FALSE,2.5,medium,36:29.0,18:17.5
79992,26409,6/3/2018,6/1/2018,5002,4168,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,3,2,1,3,1,3,FALSE,2,medium,36:29.0,18:17.5
120043,26429,2/27/2022,2/1/2022,783,3294,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
149730,26944,6/7/2024,3/1/2024,635,1150,4740,42,American Airlines,FALSE,Business Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
47019,26962,11/7/2015,11/1/2015,2501,2052,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,4,2,1,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
130604,27110,11/11/2022,11/1/2022,834,864,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
131153,27263,11/26/2022,11/1/2022,3971,1092,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,1,5,3,2,Null,2,FALSE,2.67,medium,36:29.0,18:17.5
48281,27301,12/6/2015,8/1/2015,3509,834,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
122441,27470,4/29/2022,4/1/2022,1880,2636,4430,38,American Airlines,TRUE,First Class,Couple Leisure,1,3,1,1,2,2,1,FALSE,1.57,bad,36:29.0,18:17.5
63065,28281,1/30/2017,1/1/2017,3483,1147,2857,2,American Airlines,FALSE,Business Class,Couple Leisure,1,5,3,3,1,Null,1,FALSE,2.33,medium,36:29.0,18:17.5
115626,28377,8/6/2021,7/1/2021,2711,1083,4951,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
153893,28517,12/21/2024,11/1/2024,1092,2711,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,2,3,2,1,1,FALSE,2.14,medium,36:29.0,18:17.5
83487,28678,8/11/2018,8/1/2018,241,927,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
65079,109439,4/6/2017,4/1/2017,3105,1092,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,2,2,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
112985,109538,4/4/2021,4/1/2021,864,721,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
94277,109726,4/20/2019,4/1/2019,130,834,1427,19,American Airlines,TRUE,Economy Class,Solo Leisure,3,5,4,3,4,2,4,TRUE,3.57,medium,36:29.0,18:17.5
107472,109809,2/10/2020,2/1/2020,4049,2857,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
87110,109811,10/30/2018,10/1/2018,4652,4575,2633,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,3,3,3,Null,2,FALSE,2.83,medium,36:29.0,18:17.5
149435,109964,5/25/2024,5/1/2024,1147,1733,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
116072,110063,8/21/2021,8/1/2021,2633,3408,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
100149,110663,8/24/2019,8/1/2019,3971,2633,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
102260,110707,10/11/2019,9/1/2019,2584,3483,4740,42,American Airlines,TRUE,Economy Class,Business,1,3,2,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
139063,110829,6/14/2023,6/1/2023,3104,1221,4740,32,American Airlines,TRUE,Business Class,Business,3,2,Null,Null,1,Null,1,FALSE,1.75,bad,36:29.0,18:17.5
80232,111072,6/7/2018,5/1/2018,1092,3253,4740,19,American Airlines,TRUE,Economy Class,Business,3,4,Null,Null,1,1,1,FALSE,2,medium,36:29.0,18:17.5
106130,111405,1/7/2020,1/1/2020,3957,1092,4740,19,American Airlines,FALSE,Economy Class,Family Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
143890,111535,9/26/2023,9/1/2023,2584,275,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,4,1,2,5,3,5,2,FALSE,3.14,medium,36:29.0,18:17.5
86218,111604,10/9/2018,10/1/2018,721,4049,3483,42,American Airlines,TRUE,Economy Class,Family Leisure,5,5,5,4,3,4,5,TRUE,4.43,good,36:29.0,18:17.5
104990,111675,12/14/2019,12/1/2019,2857,864,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
134401,112353,2/22/2023,8/1/2022,3971,1092,4740,42,American Airlines,FALSE,Economy Class,Business,2,1,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
126439,112392,8/4/2022,6/1/2022,2617,3104,4740,32,American Airlines,TRUE,First Class,Couple Leisure,5,3,4,4,4,4,3,TRUE,3.86,medium,36:29.0,18:17.5
37078,112402,3/9/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,2,1,2,3,Null,Null,3,FALSE,2.2,medium,36:29.0,18:17.5
41310,112894,7/10/2015,7/1/2015,491,2576,3104,26,American Airlines,FALSE,Economy Class,Family Leisure,3,3,1,1,1,1,3,FALSE,1.86,bad,36:29.0,18:17.5
96253,113898,6/1/2019,5/1/2019,1147,721,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
141004,113900,7/22/2023,7/1/2023,567,2584,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,2,Null,1,4,Null,3,FALSE,2.4,medium,36:29.0,18:17.5
105027,113909,12/15/2019,12/1/2019,4049,834,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
52348,113924,3/9/2016,3/1/2016,567,263,2857,42,American Airlines,FALSE,Economy Class,Family Leisure,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
119665,113995,2/9/2022,2/1/2022,3671,864,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
125161,114144,7/7/2022,7/1/2022,2633,1184,3971,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,Null,Null,Null,1,Null,1,FALSE,1.33,bad,36:29.0,18:17.5
76391,114191,2/28/2018,2/1/2018,1092,4430,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,2,1,1,Null,1,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
83395,114233,8/8/2018,8/1/2018,1147,2633,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
86763,114278,10/22/2018,9/1/2018,3098,2633,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,1,1,1,Null,1,FALSE,1.33,bad,36:29.0,18:17.5
111963,67770,12/30/2020,12/1/2020,3483,4430,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
105474,68366,12/24/2019,11/1/2019,4146,1092,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,3,3,Null,2,Null,3,FALSE,2.4,medium,36:29.0,18:17.5
74594,68380,1/9/2018,1/1/2018,4247,864,4740,42,American Airlines,FALSE,First Class,Solo Leisure,5,5,5,Null,4,5,5,TRUE,4.83,good,36:29.0,18:17.5
78578,68506,5/2/2018,5/1/2018,3474,2857,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
79856,69274,5/31/2018,5/1/2018,3670,4049,2857,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,4,4,5,1,Null,3,TRUE,3.17,medium,36:29.0,18:17.5
57354,69422,8/8/2016,8/1/2016,2548,2898,864,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
96242,69605,6/1/2019,5/1/2019,2831,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,3,3,2,1,1,1,FALSE,1.86,bad,36:29.0,18:17.5
116257,69700,8/30/2021,8/1/2021,864,567,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
122250,69730,4/22/2022,4/1/2022,2633,1484,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
86452,69999,10/15/2018,10/1/2018,3971,3971,3483,42,American Airlines,FALSE,Economy Class,Business,1,2,1,4,3,4,1,FALSE,2.29,medium,36:29.0,18:17.5
103932,70056,11/19/2019,11/1/2019,4049,3483,258,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
137737,70163,5/16/2023,5/1/2023,864,2617,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,3,3,3,1,Null,2,FALSE,2.17,medium,36:29.0,18:17.5
148544,70588,4/11/2024,4/1/2024,1092,3157,4740,19,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,2,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
98747,70712,7/26/2019,2/1/2019,1092,3294,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,4,3,5,4,3,5,TRUE,3.86,medium,36:29.0,18:17.5
156591,70738,7/20/2025,7/1/2025,1414,4884,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
107140,71292,2/1/2020,1/1/2020,1874,2633,4740,32,American Airlines,TRUE,Economy Class,Solo Leisure,1,4,3,4,3,1,1,FALSE,2.43,medium,36:29.0,18:17.5
89379,71708,12/26/2018,5/1/2018,3104,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,2,FALSE,1.14,bad,36:29.0,18:17.5
86199,71773,10/9/2018,9/1/2018,491,635,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,5,5,5,5,5,5,5,TRUE,5,good,36:29.0,18:17.5
87807,28888,11/17/2018,11/1/2018,3281,1525,2857,42,American Airlines,TRUE,Economy Class,Solo Leisure,5,3,5,Null,5,Null,5,TRUE,4.6,good,36:29.0,18:17.5
128176,81482,9/15/2022,9/1/2022,2857,1890,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,Null,1,1,1,FALSE,1,bad,36:29.0,18:17.5
80016,81578,6/3/2018,6/1/2018,3583,834,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
83505,81578,8/11/2018,8/1/2018,3104,3294,834,19,American Airlines,TRUE,Economy Class,Solo Leisure,5,5,5,2,1,3,3,TRUE,3.43,medium,36:29.0,18:17.5
114182,81650,6/22/2021,6/1/2021,3098,4824,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
73721,81713,12/20/2017,1/1/2017,864,3294,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
114047,81825,6/17/2021,6/1/2021,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,3,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
111311,81961,10/21/2020,10/1/2020,3971,228,834,42,American Airlines,TRUE,Economy Class,Business,3,4,2,3,1,4,1,FALSE,2.57,medium,36:29.0,18:17.5
105336,82323,12/21/2019,12/1/2019,4144,864,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
38790,82349,5/2/2015,Null,4740,4740,4740,42,American Airlines,FALSE,First Class,Null,4,5,4,3,Null,Null,5,TRUE,4.2,good,36:29.0,18:17.5
39742,82349,6/4/2015,Null,4740,4740,4740,42,American Airlines,FALSE,First Class,Null,4,5,4,1,Null,Null,5,TRUE,3.8,medium,36:29.0,18:17.5
137655,82381,5/14/2023,5/1/2023,1092,4884,4740,19,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
97668,82576,7/3/2019,7/1/2019,1880,3468,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
84699,82716,9/5/2018,9/1/2018,864,2325,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
120031,82822,2/26/2022,2/1/2022,221,834,4740,42,American Airlines,TRUE,Premium Economy,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
105386,82937,12/22/2019,12/1/2019,839,146,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,2,2,1,4,Null,1,FALSE,2.17,medium,36:29.0,18:17.5
47129,83010,11/9/2015,11/1/2015,2756,864,4740,26,American Airlines,FALSE,Business Class,Business,1,2,2,1,4,1,1,FALSE,1.71,bad,36:29.0,18:17.5
118602,83151,12/25/2021,12/1/2021,1880,3483,258,42,American Airlines,FALSE,Economy Class,Solo Leisure,5,5,5,5,5,5,4,TRUE,4.86,good,36:29.0,18:17.5
39098,83547,5/13/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,1,3,1,1,Null,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
101291,84062,9/20/2019,9/1/2019,3104,3866,4740,42,American Airlines,FALSE,Business Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
62288,84091,1/6/2017,1/1/2017,2501,2617,864,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,2,1,2,2,1,1,FALSE,1.57,bad,36:29.0,18:17.5
97352,84509,6/26/2019,6/1/2019,2617,2325,834,42,American Airlines,FALSE,Economy Class,Solo Leisure,4,3,3,4,1,4,4,FALSE,3.29,medium,36:29.0,18:17.5
90575,85384,1/20/2019,1/1/2019,157,1147,4740,28,American Airlines,FALSE,Economy Class,Family Leisure,1,4,4,1,4,2,2,FALSE,2.57,medium,36:29.0,18:17.5
123748,85672,6/4/2022,6/1/2022,2711,1092,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,4,1,1,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
113896,85772,6/11/2021,6/1/2021,1564,3104,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
114847,85955,7/13/2021,7/1/2021,2929,1150,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,1,Null,3,1,3,2,FALSE,2.17,medium,36:29.0,18:17.5
72097,86043,11/3/2017,8/1/2017,1092,4585,4740,42,American Airlines,FALSE,Business Class,Solo Leisure,2,1,2,Null,1,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
141867,57909,8/10/2023,8/1/2023,3064,1147,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
126326,57941,8/2/2022,7/1/2022,2911,892,834,42,American Airlines,FALSE,Economy Class,Family Leisure,2,2,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
143728,58019,9/23/2023,9/1/2023,1147,361,4740,42,American Airlines,FALSE,Premium Economy,Family Leisure,3,3,3,3,1,3,1,FALSE,2.43,medium,36:29.0,18:17.5
113465,58036,5/12/2021,5/1/2021,1265,3971,3483,42,American Airlines,FALSE,Economy Class,Family Leisure,1,5,Null,Null,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
106626,58068,1/18/2020,1/1/2020,3670,567,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
126761,58078,8/12/2022,8/1/2022,2633,2831,834,42,American Airlines,FALSE,Economy Class,Family Leisure,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
84503,58125,9/1/2018,8/1/2018,4277,3356,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
109354,58152,4/2/2020,4/1/2020,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
99027,58471,8/1/2019,7/1/2019,275,4370,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
88953,58605,12/16/2018,12/1/2018,145,1092,2019,42,American Airlines,TRUE,Premium Economy,Solo Leisure,1,3,2,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
93798,58925,4/10/2019,4/1/2019,3971,3971,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
93883,59030,4/12/2019,4/1/2019,3253,105,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
91394,59042,2/10/2019,2/1/2019,3971,3483,4740,19,American Airlines,FALSE,Economy Class,Business,3,4,3,3,2,4,3,TRUE,3.14,medium,36:29.0,18:17.5
73629,59223,12/18/2017,12/1/2017,3971,2857,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
116058,59241,8/21/2021,8/1/2021,864,4952,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,4,5,Null,Null,5,Null,5,TRUE,4.75,good,36:29.0,18:17.5
124920,59382,7/2/2022,7/1/2022,834,3064,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,1,1,1,2,1,1,FALSE,1.29,bad,36:29.0,18:17.5
60842,59402,11/24/2016,11/1/2016,3812,864,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,4,4,4,Null,4,Null,4,TRUE,4,good,36:29.0,18:17.5
60843,59402,11/24/2016,10/1/2016,2617,3104,4740,32,American Airlines,FALSE,Economy Class,Solo Leisure,2,2,2,3,2,Null,2,TRUE,2.17,medium,36:29.0,18:17.5
93753,59455,4/9/2019,4/1/2019,1092,2879,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,2,1,3,Null,1,Null,3,FALSE,2,medium,36:29.0,18:17.5
105060,59524,12/16/2019,12/1/2019,2633,3253,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,5,5,5,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
88746,59531,12/10/2018,12/1/2018,275,864,4740,19,American Airlines,TRUE,Economy Class,Solo Leisure,5,5,5,5,5,4,5,TRUE,4.86,good,36:29.0,18:17.5
42797,59603,8/12/2015,8/1/2015,1092,3104,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,2,1,1,FALSE,1.14,bad,36:29.0,18:17.5
111341,59643,10/24/2020,10/1/2020,4049,1890,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,2,Null,Null,1,Null,2,FALSE,2,medium,36:29.0,18:17.5
